0,1
 TAX INVOICE BHPetrol Subang Airport Jalan Lapangan Terbang Subang 47200 Subang Selangor D'Rosh Servport CO. REG. NO: 000948487-V GST REG. NO: 000768122880 18-01-2018 15:44:46 Cashier: 888 Invoice No: 1-916166 Item U\Price Qnty Amount infinit 97 E4MP3 2.570 16.32 41.95 S TOTAL SALES RM 41.95 TOTAL AMOUNT PAYABLE RM 41.95 X EDC MASTER RM 41.95 GST SUMMARY Amount RM Tax RM S: Standard 6% 39.58 2.37 ECARD WONG TAI CHIN Card Number 7897139011585960 Merchant Number 00000102G138429 Reference Number 199258579655 AWARD Balance 412 Earned 41 New Balance 453 EPOINTS Expiry 24 31/10/2020 136 30/11/2020 Thank You For Shopping At SHPetromart Custcmer Service 1-300-22-2828,"{'entities': [(156, 166, 'date'), (264, 269, 'total')]}"
" GARDENIA BAKERIES (KI. SDN BIID (139386 X) Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor. Tel: 03 55423228 Fax:03 55423213 GSTID 00038 399040 TAX INVOICE / ADJUSTMENT NOTE Cash Inv No.: 7903F711 VE0514 Date: 03/09/2017 MAKASSAR FRESH MARKET SON BHD GROUND FLOOR, NO. 4 & 6, JALAN SS 15/4B, 47500 SUBANG JAYA, SELANGOR VE05: Azlan(3737) DD: 03/09/2017 11:27 Description U.P Iss Exc D Sale Amr (RM) 0.c. WHITE 2.13 0 1 0 - 1 1 . 13 WHOLEMEAL 2.78 5 0 0 5 13.90 0.0 JUMBO 2.97 3 0 0 3 8.91 BONZ SAVER 2.97 2 3 0 0 3 8.91 Total 0% supplies: 29.59 CR-CHOCLT 0.72 6 6 0 0 0.00 Total 6% supplies (excl. GST): 0.00 GST: 0.00 Total 6% supplies (Inc. GST): 0.00 Total 0% supplies: 29.59 Total Payable: 29.59 E.&.0.E Received above goods in good order condition The recipient of Gardenia's products is required to make necessary adjustments to its input tax claims, on the basic of the adjustments shown in this Tax Invotce / Adjustment Note LSTOMER'SCOPY","{'entities': [(216, 226, 'date'), (545, 550, 'total')]}"
" FARMASI LIGAMAS (001307026-W) NO. 47 JALAN MERANTI 1A, BANDAR BARU UTAMA, 44300 BATANG KALI, SELANGOR TEL : 03-6057 3391 GST ID : 001805213696 SIMPLIFIED TAX INVOICE CASH Doc No. : CS00172418 Date: 20/05/2018 Cashier : USER Time: 12:40:00 Salesperson Ref : Item Qty S/Price Amount Tax 1264 1 25.00 25.00 SR NON WOWEN 3 PLY FACE MASK EAR LOOP 50'S Total Qty: 1 25.00 Total Sales (Excluding GST) : 23.58 Discount : 0.00 Total GST : 1.42 Rounding : 0.00 Total Sales (Inclusive of GST) : 25.00 CASH : 50.00 Change : 25.00 GST SUMMARY Tax Code % Amt (RM) Tax (RM) SR 6 23.58 1.42 Total : 23.58 1.42 GOODS SOLD ARE NOT RETURNABLE THANK YOU.","{'entities': [(1, 16, 'company'), (199, 209, 'date'), (293, 298, 'total')]}"
" Cele R MBB 264 100 KEDAI PAPAN YEW CHUAN (0005583085-K) LOT 276 JALAN BANTING 43800 DENGKIL SELANGOR TEL 03-87686092 FAX :03-87686092 GST ID : 000781500416 TAX INVOICE Bill To : SUCI ALAM JAYA TRANSPORT NO 1 JALAN AMAN 2 TAMAN DESA 43800 DENGKIL SELANGOR 017-6057770 Doc No : CS00010930 Date: 17/03/2018 Cashier : USER Time: 15:02:00 Salesperson : Ref. (GST) (GST) Item Qty S/Price S/Price Amount Tax 100088 3 55.00 58.30 174.90 SR B.R.C A10 1.7X4M Total Qty: 3 174.90 Total Sales (Excluding GST) : 165.00 Discount : 0.00 Total GST : 9.90 Rounding : 0.00 Total Sales (Inclusive of GST) : 174.90 CASH : 200.00 Change : 25.10 GST SUMMARY Tax Code % Amt (RM) Tax (RM) SR 6 165.00 9.90 Total : 165.00 9.90 GOODS SOLD ARE NOT RETURNABLE, THANK YOU.","{'entities': [(20, 41, 'company'), (294, 304, 'date'), (423, 429, 'total')]}"
" GARDENIA BAKERIES (KL) SDN BHD (139386 X) Lot 3, Jalan Pelabar 23/1, 40300 Shah Alam, Selangor Tel: 03 55423228 Fax:03- 55423213 GST 10: 000381399040 TAX INVOICE / ADJUSTMENT NOTE Cash Inv No. : 7903F714 VE0514 Date: 08/09/2017 MAKASSAR FRESH MARKET SON BHD GROUND FLOOR, NO 4 & 6, JALAN SS 15/4B, 47500 SUBANG JAYA, SLi ANGOR VE05: Ridzuan (11900) DD: :08/09/2017 11:06 Description U.P 1ss Exc D Sale Amr(RM O.C. WHITE 2.13 3 1 0 2 4.26 WHOL EMEAL 2.78 3 0 0 3 8 34 0. C JUMBO 2.97 2 1 a 1 2.97 Total 0% supplies: 15.57 ER-CHOCLT 0.7. 20 10 0 10 7.20 Total 6% supplies (excl. GST): 7.20 GST: 0.43 Total 6% supplies (Inc. GST): 7.63 Total 0% supplies: 15.57 Total Payable: 23.20 E Received above goods in good order condition. The recipient of Gardenta's products is required to make necessary adjustments to its input tax claims, on the basic of the adjustments shown in this Tax Invoice / Adjustment Note CUSTOMER'SCOPY","{'entities': [(218, 228, 'date'), (674, 679, 'total')]}"
" AIK HUAT HARDWARE ENTERRISE (SETIA ALAM) SDN BHD 822737-X NO. 17-0. JALAN SETIA INDAH (X) 013/X, SETIA ALAM, SEKSYEN 013. 40170 SHAH ALAM. TEL: 012 -- 6651793 FAX: 03 - 33623608 GST NO: 000394528760 SIMPLIFIED TAX INVOICE CASH NECEIPT #: c9P0408083 DAIE: 28/09/2017 BALESPERSON : AH002 TIME: 15:10:00 TTEM OTY U/P AMOUNT (RM) (RM) 0079567600084 1 14.00 14.00 ° 177ML WI 40 ANTI-RUST LUBRICANT TOTAL QUANTITY 1 SUB-TOTAL (GST) 14.00 DISC 0.00 ROUNDING 0.00 TOTAL 14.00 CASH 14.00 14 tar CHANGE 0.00 *GST @ 6% INCLUDED IN TOTAL GST SUMMARY CODE AMOUNT X TAX/AliT CR 13.21 6 0.79 TAX TOTAL: 0.79 coods SOLD ARB NOT REPUNDABLE; THANK YOU FOR CHOOSING US PLS PROVIDE ORIGINAL BILL FOR GOOSS EXCHANGE WITHIN 1 RERK FROX \RANSACTION GOODS MUST BE IN ORIGINAL STATE TO BE ENTITLED FOR EXCHANGE","{'entities': [(256, 266, 'date'), (348, 353, 'total')]}"
" ADz RESTAURANT SIN DU K3-113, JL IBRAHIM SULTAN 80300 JOHOR BAHRU JOHOR H/P: 019-7521215 016-7867868 09/03/2018 21:26 0001 000000#7259 CASHIERO1 DPT. 05 RM 149.00 DPT. .04 RN 21.00 CASH RM 170. 00","{'entities': [(5, 22, 'company'), (102, 112, 'date'), (23, 72, 'address')]}"
" OE AEON CO. (M) BHD (126926-H) 3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR GST ID : 002017394688 SHOPPING HOURS MON-SUN: 1000 HRS - 2200 HRS 000008190901 5.90SR STERILE FILTRAT Sub-total 5.90 Total Sales Incl GST 5.90 Total After Adj Incl GST 5.90 CASH 10.00 Item Count 1 Change Amt 4.10 Invoice No: 2018020951320023885 GST Summary Amount Tax SR @ 6% 5.57 0.33 Total 5.57 0.33 09/02/2018 12:53 5132 002 0023885 0301371 NORSHAM BINTI AHAMED SHA DAISO SUNWAY VELOCITY TEL 1-300-80-AEON (2366) THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN Booh pay","{'entities': [(416, 426, 'date'), (32, 113, 'address'), (193, 197, 'total')]}"
" ONE ONE THREE SEAFOOD RESTAURANT SDN BHD (1120908-M) NO.1 TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR (GST Reg. No : 000670224384) Tax Invoice Table 03 Bill# V001-539233 Order#: 139336 Date : 28-05-2018 23:28:57 Cashier: 113 CASHIER Pax(s): 0 Qty Descript inn Total TAX 1 0 70.00 SR Grouper 1 D 15.00 SR Vege item 1 D 8.00 SR Omellete Item 1 D 8.00 SR White Rice 1 D 5.00 SR Beverage Total (Excluding GST) 106.00 GST Payable: 6.36 Total (Inclusive of GST) : 112.36 Rounding Adj: -0.01 TOTAL : 112.35 Closed: 1 28-05-2018 23:50:00 Server: 113 CASHIER CASH : 112.35 GST Summary Amount (RM) Tax(RM) SR @ 6% 106.00 6.36 Thank You **** Please Come Again","{'entities': [(1, 41, 'company'), (208, 218, 'date'), (509, 515, 'total')]}"
" FUYI MINI MARKET BR No. : 0195932-X NO 43-45-47G, TAMAN SEJATI, IJOK, 45600 BESTARI JAYA, KUALA SELANGOR.C 03-3279 1851, GST No. : 001601310720 25/01/2018 1:22:56PM TAX INVOICE TRN: 1 CR0576494 COUNTER 1 CASHIER: HOCK Qty UOM U.Price Amt Amt Inc Tax Code 013 SUMMER CUP 48X230ML 1 KOTAH 8.49 8.49 9.00 SR GST 6% + 0.51 *Total Qty: 1.00 9.00 Total Includes GST 6% 9.00 Customer's Payment Cash 50.00 Change 41.00 GST Summary Amount Tax SR 8.49 0.51 *Goods sold are not returnable Thank you for shopping at FUY/ MIN/ MARKET","{'entities': [(1, 17, 'company'), (145, 155, 'date'), (37, 106, 'address'), (298, 302, 'total')]}"
" MR. D.I.Y. (M) SDN BHD D-REG:860671-0 LOT 185.-A & 1851-B, JALAN KPB 6, KAWASAN 'PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR (GST ID No :000306020352) (TESCO EXTRA ARA DAMANSARA) -TAX INVOICE- COPPER BASIN PILLAR TAP B *S JA01-04 - 2/60 9072363 1 X 29.90 29.90 PADLOCK ST-P6140 40MM *S LE51/2 - 12/48 6942131561408 1 X 8.90 8.90 Item(s : 2 Qty(s) : 2 TOTAL INCL. GST@6% RM 38.80 CASH RM 50.00 CHANGE RM 11.20 GST Summary Amt (RM) Tax(RM) GST S@6% 36.60 2.20 28-03-18 18:05 SHO1 ZJ42 T2 R000246362 OPERATOR TRAINEE CASHIER EXCHANGE ARE ALLOWED WITHIN 7 DAY WITH RECEIPT. STRICTLY NO CASH REFUND.","{'entities': [(385, 390, 'total')]}"
" TED HENG STATIONERY & BOOKS (001451637-M) NO. 53, JALAN BESAR, 45600 BATANG BERJUNTAL SELANGOR DARUL EHSAN TEL 03-3271 9872 FAX 03-3271 9481 GST No. : 000689913856 SIMPLIFIED TAX INVOICE CASH Receipt No. : CS1802/27714 Date 12/02/2018 ITEM QTY U/P DISC% AMOUNT (RM) 9555067700208 10 10.57 0.00 105.66 * - IK YELLOW 70GRAMS 9557583450025 1 17.45 0.00 17.45- * - PAPYRUS DARK COLOUR PAPER 4974052801334 1 2.70 0.00 2.70, - ARTLINE 70 9557546953990 1 0.85 0.00 0.85. - FASTER CX5N BALL PEN 6924238702311 2 0.85 0.00 1.70* w CBE HANDYCUTTER 9556655112694 1 8.40 0.00 8.40 - CBE A4 SIZE 20 POCKETS REFILLABLE NEW CLEAR HOLDER 9557369305006 2 3.96 0.00 7.92 - EAGLE F4 120 NUMBERING FOOLSCAP BOOK Total Qty. : 18 144.68 SUB-TOTAL (FXX 144.68 TOTAL TAX 8.68 ROUNDING -0.01 TOTAL FER 153.35 CASH 153.35 CHANGE 0.00 GST SUMMARY % AMOUNT TAX CODE TAX (RM) (RM) SR 6.00 144.68 8.68 TOTAL : 144.68 8.68 Note: (*) Indicated The Item Sold Has Been Related To GST (Goods & Services Tax) GOODS SOLD ARE NOT RETURNABLE, THANK YOU.","{'entities': [(1, 28, 'company'), (225, 235, 'date'), (777, 783, 'total')]}"
" - GARDENIA BAKERIES (KL) SDN BHD (139386 X) Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor. Tel: 03- 55423228 Fax-03- 55423213 GST ID: 000381399040 TAX INVOICE / ADJUSTMENT NOTE Cash Inv No.: 7017F714 VE0514 Date: 17/10/2017 MAKASSAR FRESH MARKET SDN BHD GROUND FLOOR, NO. 4 & 6, JALAN SS 15/4B, 47500 SUBANG JAYA, SELANGOR VE05: Ridzuan (11900) DD: 17/10/2017 11:43 Description U.P Iss Exc Amt(RM) D Sale 0 O.C. C. WHITE 2.13 3 0 0 3 6.39 WHOL EMEAL 2.78 3/ 4 0 -1 -2.78 0.C JUMBO 2.97 6 @ 0 6 17.82 Total 0% supplies: 21.43 CR-VANILLA 0.72 20 0 0 20 14 CR-CORN 0.72 20 0 0 20 14 HAZEL CHOC 6.90 8 @ 0 8 55.20 Total 6% supplies (excl. GST): 84.00 GST: 5.03 Total 6% supplies (Inc. GST): 89.03 Total 0% supplies: 21.43 Total Payable: 110.46 E..&.O.E. F. Received above goods in good order condition. The reciptent of Gardenia's products is required to make necessary adjustments to its input tax claims, on the basic of the adjustments shown in this Tax Invoice / Adjustment Note CUSTOMER'SCOPY","{'entities': [(221, 231, 'date'), (741, 747, 'total')]}"
" A03018 UNIHAKKA INTERNATIONAL SDN BHD 05 Mar 2018 18:24 (867388-U) 12, Jalan Tampoi 7/4, ,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Jol TAX INVOICE Invoice # OR18030502160349 Item Qty Total SR 100100000060- 4 Vege $5.50 1 $5.50 SR 100100000006- Pork $2.70 1 $2.70 Total Amount: $8.20 GST @6% $0.46 Nett Total: $8.20 Payment Mode Amount CASH $8.20 Change $0.00 GST Summary Amount($) Tax($) SR . GST @6% 774 0.46 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive OI GST) Thank You & Come Again Like and Follow Us on Facebook! Facebook.com/BarWangRice","{'entities': [(8, 38, 'company')]}"
" 99 SPEED MART S/B 0519537-X) LOT P.T. 2811, JALAN TAMAN BERKELEY 41150 KLANG, SELANGOR 1076-IJOK GST ID. NO : 000181747712 INVOICE NO : 18287/102/T0049 10:43AM 568582 24-01-18 1973 GARBAGE BAG (BLUE) 74C RM1.25 S 1974 GARBAGE BAG (GREEN) 74 RM1.25 S Total Sales (Inclusive GST) RM 2.50 CASH RM 5.00 CHANGE RM 2.50 GST Summary Amount( (RM) Tax(RM) S = 6% 2.36 .14 Thank You. Please come again Keep the invoice for applicable returns","{'entities': [(1, 18, 'company'), (168, 176, 'date'), (282, 286, 'total')]}"
" RESTORAN WAN SHENG 002043319-W No.2, Jalan Temenggung 19/9. Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG NO: 001335787520 Tax Invoice INV No. : 1126479 Cashier: Thandar Date : 05-05-2018 11 :25:29 Description Qty U.price Total TAX Cham (B) 1 X 2.20 2.20 SR Dunhill 1 X 17.00 17.00 SR Take Away 1 X 0.20 0.20 SR Total QTY: 3 Total (Excluding GST) : 18.31 GST payable (6%) : 1.09 Total (Inclusive of GST): 19.40 TOTAL : 19 19.40 40 CASH : 19.40 GST Summary Amount (RM) Tax(RM) SR (@ 6% 18.31 1.09","{'entities': [(1, 19, 'company'), (197, 207, 'date'), (425, 430, 'total')]}"
" Toilef Rell o coffee TF Value-Mart Sdn Bhd (482123-U) Bentong-2 GST Reg No 000184401920 Jalan Tras Batu 1 28700 Bentong Pahang Darul Makmur. Tel : 09-2201388 Tax Invoice : BTB09201805190274 19/05/18 Cashier : bt2_nina Rojina 21:17:14 KCA TOILET ROLL 3PLY 10R 9555227800168 12.50*2 25.00 S SUPER CRWC 36G*15 HAZELNUT 9555037203555 13.90*1 13.90 S SUPER CRWC 40G*15 CLASSIC 8888240000897 13.90*1 13.90 S ITEM: 3 Total with GST @ 6% 52.80 QTY: 4 ROUNDING 0.00 TOTAL 52.80 TENDER Visa 6258 App: 518361 52.80 CHANGE 0.00 GST Analysis Goods Tax Amount S = 6% 49.80 3.00 Z = 0% 0.00 0.00 Thank You . See You Again !! Please Retain Receipt In Case Of Goods Exchange Within 7 Days Of Purchase Except PERISHABLE, FROZEN & CHILLED ITEMS. No Refund Is Allowed.","{'entities': [(191, 199, 'date'), (431, 436, 'total')]}"
" A0S032 UNIHAKKA INTERNATIONAL SDN BHD 14 May 2018 18:10 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Joho TAX INVOICE Invoice # : OR1805140217046 Item Qty Total SR 100100000035- 1 Meat + 3 Vege $7.10 1 $7.10 SR 100100000065-Ad Meats $0.90 2 $1.80 Total Amount: $8.90 GST @6%: $0.50 Nett Total: $8.90 Payment Mode Amount CASH $8.90 Change $0.00 GST Summary Amount($) Tax($) SR = GST @6% 8.40 0.50 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Again! Like and Follow Us on Facebook! Facebook.com/BarWangRice","{'entities': [(8, 38, 'company')]}"
" UNIHAKKA INTERNATIONAL SDN BHD 15 May 2018 18:43 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,8120 Johor Bahru,Johor TAX INVOICE Invoice # : OR18051502160344 Item Qty Total SR 100100000006- Pork $2.70 1 $2.70 SR 100100000060- 4 Vege $5.50 1 $5.50 Total Amount: $8.20 GST @6%: $0.46 Nett Total: $8.20 Payment Mode Amount CASH $8.20 Change $0.00 GST Summary Amount($) Tax($) SR = GST @6% 7 74 0 46 GST REG #000656195584 BAR WANG ICE@PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Again! Like and Follow Us on Facebook! Facebook.com/BarWangRice","{'entities': [(1, 31, 'company')]}"
" mu 6\< B & BEST RESTAURANT (00161023r P) GST NO. : 001800839168 NO. 12, JALAN SS4C/5,PETALING JAYA SELANGOR DARUL EHSAN TEL : 012-2060 778 **TAX INVOICE** BILL NO: 00134609 / P0S01 BIZDATE: 22/04/2017 CASHIER: Manager PRINTED: 22/04/2017 12:23:34 PM RM 3 FISHBALL NOODLE @7.00 21.00 3 SUB TOTAL 21.00 GST 6% 11.26 1.26 ROUNDING ADJ -0.01 NET TOTAL 22.25 Cash 22.25 CUANGE 0.00 24-0 -- H Thank You Please Come Again. ps://m.facebook.com/B-Best-Restaurant All Item Will Be Charges GST FUSIC GU","{'entities': [(8, 27, 'company'), (191, 201, 'date'), (349, 354, 'total')]}"
" tan woon yann INDAH GIFT & HOME DECO 27, ,JALAN DEDAP 13. TAMAN JOHOR JAYA, 81100 JOHOR BAHRU.johor. Tel:07-3507405 Fax:07-3558160 RECEIPT 19/10/2018 20:49:59 #01 Cashier: CN Location/SP: 05 /0531 MB: M026588 Room No: 01 050100035279 Desc/Item Qty Price Amt/RM) ST-PRIVILEGE CARD/GD INDAH 88888 1 10.00 10.00 GF-TABLE LAMP/STITCH <i> 62483 1 55.90 55.90 @DISC 10.00% -5.59 #Total Qty 2 TOTAL AMT RM 60.31 ROUNDING ADJ -0.01 RM 60.30 / CASH RM 70.30 CHANGE RM 10.00 Thank You ! Please Come Again ! Goods Sold Are Not Returnable Dealing In Wholesale And Retail.","{'entities': [(15, 37, 'company'), (140, 150, 'date'), (428, 433, 'total')]}"
" A03047 UNIHAKKA INTERNATIONAL SDN BHD 12 Mar 2018 18:19 (867388-U) 12, Jalan Tampol 7/4. Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor TAX INVOICE Invoice # OR18031202170432 Item Qty Total SR 100100000035- 1 Meat + 3 Vege $7.10 1 $7.10 SR 000100000015- Vegetable $1.10 1 $1.10 Total Amount: $8.20 GST @6%: $0.46 Nett Total: $8.20 Payment Mode Amount CASH $8.20 Change $0.00 GST Summary Amount($) Tax($) SR = GST @6% 7.74 0.46 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive O GST) Thank You & Come Again! Like and Follow Us on Facebook Facebook.com/BarWangRice","{'entities': [(8, 38, 'company')]}"
" Aa5138 UNIHAKKA INTERNATIONAL SDN BHD 24 May 2018 18:29 (867388-U) 12, Jalan Tampoi 7/4, ,Kawasan Perindustrian Tampoi,81200 Johor Bahru, ,Johor TAX INVOICE Invoice # OR18052402170329 Item Qty Total SR 100100000025- 1 Meat + 2 Vege $6.00 1 $6.00 SR 100100000170- Imported Veggies $1.60 1 $1.60 SR 100100000149- Add Vegetable (X) $0.80 1 $0.80 Total Amount: $8.40 GST @6%: $0.48 Nett Total: $8.40 Payment Mode Amount CASH $8.40 Change $0.00 GST Summary Amount($) Tax($) SR = GST @6% 7.92 0.48 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Again! Like and Follow Us on Facebook! Facebook.com/BarWangRice","{'entities': [(8, 38, 'company')]}"
" POPULAR BOOK CO. (M) SDN BHD (Co. No. 113825-W) (GST Reg No. 001492992000) No 8, Jalan 7/118B, Desa Tun Razak 56000 Kuala Lumpur, Malaysia AMPANG POINT CENTRE Tel : 03-42601064/66 11/02/18 19:21 Slip No. : 6030098553 Mohd Nor Azmi Trans: 79369 Description Amount PB D/S Tape 12mm 1.90 T H/C A4 400'S 9.90 T Total RM Incl. of GST 11.80 Cash -11.80 Item Count 2 GST Summary Amount (RM) Tax (RM) T @ 6% 11. 1.13 . 13 0.67 Total Savings 0.00 BE A POPULAR CARD MEMBER AND ENJOY SPECIAL DISCOUNTS THANK YOU. PLEASE COME AGAIN www.popular. com. my Buy Chinese books online www. popularonline. com. my","{'entities': [(181, 189, 'date'), (330, 335, 'total')]}"
" DE LUXE CIRCLE FRESH MART SDN BHD (Mutiara Rini 16) Co Reg No:797887-W GST No:001507647488 No. 89&91, Jalan Utama, Taman Mutia Rini, 81300 Skudai, Johor. Tel:016-7780546 MT161.201805120055 12/05/18 12:12:57 pm Cashier: Chu Peck 12/05/18 12:13:17 prn Heaven & Earth Ayataka Green Tea 1.5L 8888002119454 5.00*1 5.00 S Konnyaku 10g 8888338001119 3.50*2 7.00 S ITEM: 2 Total with GST @ 6% 12.00 QTY: 3 ROUNDING 0.00 TOTAL SAVING: 0.00 TOTAL 12.00 TENDER Cash 50.00 CHANGE 38.00 GST Analysis Goods Tax Amount S = 6% 11.32 0.68 2 = 0% 0.00 0.00 MEMBER 0000036581 Paints Earned: 11 Member: WONG SHOO YUEN *Thank You. See You Again !I *Customer Care Line : 012-7092889 *customerservice@deluxegroups.com","{'entities': [(1, 34, 'company'), (190, 198, 'date'), (386, 391, 'total')]}"
" Aoully AEON CO. (M) BHD (126926-H) 3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR GST ID : 002017394688 SHOPPING HOURS SUN-THU:1000 HRS - 2200 HRS FRI-SAT:1000 IRS -- 2300 HRS 1x 000001010646 7.74SR CISSY CRACKER 1x 000002336695 38.80SR NIVEA SUN LOTI Sub-total 46.54 Total Sales Incl GST 46.54 Rounding Adj 0.01 Total After Adj Incl GST 46.55 CASH 100.00 Item Count i Change Amt 53.45 Invoice NJ: 2018042010090010411 GST Summary Amount Ta SR @ 6% 43.90 2.64 Total 43.90 2.64 20/04/2018 20:48 1009 001 0010411 0276649 ZUIKARNAIN AEON TAMAN UNIVERSITI TEL 1-300-80-AEON (2366) THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN","{'entities': [(512, 522, 'date'), (36, 117, 'address'), (374, 379, 'total')]}"
" eCosway.com SON 8HD (509213A) 2nd Floor, Wlama Coswiay, Jalan Raja Chulan, 50200 Kuala Lumpur, Malaysla. Tel : 603-2030 1000 Fax 603-2142 5587 Email: GST REGISTRATION NO 000212623360 TAX INVOICE (eCOSWAY) CENTER: G091 USER ID : G091 ID :VPM185710(LEE MEI YEIN) INV NO/DATE:15403-119386(29/07/2016 MTD FR AT G091 : 230.60 MTD eV AT G091:2.10 G091 2.10 PROCUCT QTY ICU TOTAL eV UPRICE (RM) (R:)) 8 089884 1 0.70 26.70 26.708R (E3F1)PM BATHROOM 80 0898 4 eR PM BATHROOM CLEANER 8 741698 2 1.40 25.80 51.608R (A2F1)BG MASK 80 74147 3 0.00 0.00 0.00ER BG HYDRATING SPA MASK 80 74163 3 0.00 0.00 0.009R BG VISIBLY SOFT MILK AMT PAIL) Incl. GST : RM76.30 Amt Pald excl GST :RM 73.87 GST AMT : RM4.43 PAID BY : CC'7186:RM78.30 TOTAL QTY :10 RC EARKE 2 RP USED :0 RC UGED Total eV :2.10 Total 0 BIF from Inv No leg alance 10.00 Ealance 0/00 Member Bigneture V2.60 29/07/2016 12:13:52 GST Summary AMT(RM) TAX/RR) (excl GST) SR(6%) 73.87 4.43 ZR(0%) 0.00 0.00 EX/OS(0%) 0.00 0.00 TOTAL 73.87 4.43 cen be a the Name stcre within fcurteen(14 days from the purchased -late: subject to Company's approvel. ICOU Iteme be recleemed within Three(3) monthe from the caste c Invoice (Terme E Conditions spplied)","{'entities': [(287, 297, 'date'), (712, 719, 'total')]}"
" TANJONGMAS BOOKCENTRE (PJ) SDN BHD CO. NO. 373665-A LOT F15. GIANT BANDAR PUTERI JALAN PUTERI 1/1, BDR PUTERI 47100 PUCHONG, SELANGOR 03-8060 4233 ( NO. ID GST: 002147033088 ) TAX INVO: ICE BILL: 28544 CASH1 #10-02 17/03/2017 21:35 B.CODE & DESC. QTY U/PRICE AMT 4971850134824 1 53.00 53.00s CALCULATOR SCIENTIFIC 27932 1 5.40 5.40s M&G R3 GEL PEN 0.5MM 3'S 9555684639363 1 3.60 3.60s FABER CASTEL SUPER TRUE SUB-TOTAL 62.00 Total GST(I) 3.51 TOTAL ITEM(S) 3 TOTAL QUANTITY(S) : 3 TOTAL INCL GST RM 62.00 CARD TYPE : VISA 62.00 CARD NO : THANK YOU. PLEASE COME AGAIN. GOODS SOLD ARE NOT RETURNABLE. GST Taxable Amt GST Amt s-SR(I) - 6% 58.49 3.51","{'entities': [(216, 226, 'date'), (420, 425, 'total')]}"
" AIK HUAT HARDWARE ENTERRISE ( (SETIA ALAM) SDN BHD 322737-X NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM SEKSYEN 013. 40170 SHAH ALAM TEL: 012 - 6651783 FAX: 03 - 33623608 GST NO: 000394528763 SIMPLIFIED TAX INVOICE CASH RECEIPT #: CSP0332398 DATE: 30/03/2017 SALESPERSON : AH002 TIME: 16:44:00 ITEM QTY U/P AMOUNT (RM) (RM) 6521000000008 1 6.00 6.00 S 8""X CABLE TIES TOTAL QUANTITY 1 SUB-TOTAL (GST) 6.00 DISC 0.00 ROUNDING 0.00 TOTAL 6 00 CASH 20 1.00 CHANGE 14.00 *GST @ 6% INCLUDED IN TOTAL GST SUMMARY CODE AMOUNT % TAX/AMT SR 5.66 6 0.34 TAX TOTAL: 0.34 goods SOLD ARE NOT REFUNDABLE, THANK YOU FOR CHOOSING US. FLS FROVIDE ORIGINAL BILL FOR coods EXCHANGE WITHIN 1 werk FROM TRANSACTION COODS MUST BE IN ORIGINAL STATE TO be ENTITLED FOR EXCIANGE.","{'entities': [(255, 265, 'date'), (347, 351, 'total')]}"
